ID,Nombre,Marca,Referencia,Categoria,Tipo de Producto,Grados de alcohol,Medida,Precio_Original,Precio_Final,Descuento_%,Precio_Unidad,URL_Producto,Descripcion
900379595_1526741,Cerveza Poker Lta 330ml,Poker,Restaurante Aqui Es Julian,Dunhill,Alcohol,N/A,1 UND,7000,7000,0%,7000.0,https://www.rappi.com.co/search?query=dunhill,Tienda Rappi: Restaurante Aqui Es Julian (Aqui Es Julian Cali) | Zona: Chicó / Chapinero / Zona Rosa
900379595_1526596,Cerveza Aguila Light Lta 330ml,Aguila,Restaurante Aqui Es Julian,Dunhill,Alcohol,N/A,1 UND,7000,7000,0%,7000.0,https://www.rappi.com.co/search?query=dunhill,Tienda Rappi: Restaurante Aqui Es Julian (Aqui Es Julian Cali) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2122745627,L&M Cigarrillo Silver + 18 10 Und,L&M,El Deskorche,Dunhill,Tabaco,N/A,10 UND,6500,6500,0%,650/und,https://www.rappi.com.co/search?query=dunhill,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2122746047,L&M Cigarrillo Purple+ 18 10 Und,L&M,El Deskorche,Dunhill,Tabaco,N/A,10 UND,6500,6500,0%,650/und,https://www.rappi.com.co/search?query=dunhill,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2126566820,Lucky Strike Cigarrillo Manzana Ice 10 Und,Lucky Strike,El Deskorche,Dunhill,Tabaco,N/A,10 UND,9500,9500,0%,950/und,https://www.rappi.com.co/search?query=dunhill,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2122960586,L&M Cigarrillo Evo Verde Rojo,L&M,El Deskorche,Dunhill,Tabaco,N/A,10 UND,6500,6500,0%,650/und,https://www.rappi.com.co/search?query=dunhill,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2122745628,Lucky Strike Cigarrillo Double Mint- Alaska,Lucky Strike,El Deskorche,Dunhill,Tabaco,N/A,10 UND,9500,9500,0%,950/und,https://www.rappi.com.co/search?query=dunhill,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900379388_2126343400,Passport Whisky,Passport,El Deskorche,Dunhill,Alcohol,N/A,200 ML,27900,27060,3%,135.32/ml,https://www.rappi.com.co/search?query=dunhill,Tienda Rappi: El Deskorche (El Deskorche Licores) | Zona: Chicó / Chapinero / Zona Rosa
900026254_1148219,Cerveza Aguila Light Lta 330ml,Aguila,Chicken Wings Calle 44,Kent,Alcohol,N/A,1 UND,7500,7500,0%,7500.0,https://www.rappi.com.co/search?query=kent,Tienda Rappi: Chicken Wings Calle 44 (Chicken Wings) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2121331869,Marlboro Cigarrillo Rojo + 18 20 Und,Marlboro,Licores JR,L&m,Tabaco,N/A,20 UND,14700,14700,0%,735/und,https://www.rappi.com.co/search?query=l%26m,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2121337227,Marlboro Cigarrillo Gold + 18 20 Und,Marlboro,Licores JR,L&m,Tabaco,N/A,20 UND,14700,14700,0%,735/und,https://www.rappi.com.co/search?query=l%26m,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900101308_2125042791,cajetilla Terea Purple X 20 Cigarrillos,Terea,Licores JR,L&m,Tabaco,N/A,1 UND,12400,12400,0%,12400/und,https://www.rappi.com.co/search?query=l%26m,Tienda Rappi: Licores JR (Grupo Giraldo Home) | Zona: Chicó / Chapinero / Zona Rosa
900427809_1592405,Cerveza corona bot. 355ml,Corona,Combo Smash Burgers Granada,Boston,Alcohol,N/A,1 UND,10100,10100,0%,10100.0,https://www.rappi.com.co/search?query=boston,Tienda Rappi: Combo Smash Burgers Granada (Combo Smash Burgers) | Zona: Chicó / Chapinero / Zona Rosa
900411787_2124231219,Tabaco Interior,Tabaco,QuickTools,Mentolados,Tabaco,N/A,1 UND,3695,3695,0%,3696/und,https://www.rappi.com.co/search?query=mentolados,Tienda Rappi: QuickTools (QUICK TOOLS) | Zona: Chicó / Chapinero / Zona Rosa
900411787_2124231205,Tabaco Exterior,Tabaco,QuickTools,Mentolados,Tabaco,N/A,1 UND,3565,3565,0%,3564/und,https://www.rappi.com.co/search?query=mentolados,Tienda Rappi: QuickTools (QUICK TOOLS) | Zona: Chicó / Chapinero / Zona Rosa
900388254_2125613626,Vape Nicky Jam 10mil Puffs Calor Juice Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Angel Shop S,Mentolados,Tabaco,N/A,1 UND,26000,26000,0%,26000/und,https://www.rappi.com.co/search?query=mentolados,Tienda Rappi: Angel Shop S (ANGEL SHOP) | Zona: Chicó / Chapinero / Zona Rosa
900388254_2125607608,Vape Nicky Jam 10mil Puffs Cangri Bear Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Angel Shop S,Mentolados,Tabaco,N/A,1 UND,26000,26000,0%,26000/und,https://www.rappi.com.co/search?query=mentolados,Tienda Rappi: Angel Shop S (ANGEL SHOP) | Zona: Chicó / Chapinero / Zona Rosa
900388254_2125613628,Vape Nicky Jam 10mil Puffs Blue Miami Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Angel Shop S,Mentolados,Tabaco,N/A,1 UND,26000,26000,0%,26000/und,https://www.rappi.com.co/search?query=mentolados,Tienda Rappi: Angel Shop S (ANGEL SHOP) | Zona: Chicó / Chapinero / Zona Rosa
900388254_2125613629,Vape Nicky Jam 10mil Puffs Sweet Gatas Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Angel Shop S,Mentolados,Tabaco,N/A,1 UND,26000,26000,0%,26000/und,https://www.rappi.com.co/search?query=mentolados,Tienda Rappi: Angel Shop S (ANGEL SHOP) | Zona: Chicó / Chapinero / Zona Rosa
900388254_2126484535,Vape Czar 9 Mil Puff Blue Razz Lemon Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Angel Shop S,Mentolados,Tabaco,N/A,1 UND,18000,18000,0%,18000/und,https://www.rappi.com.co/search?query=mentolados,Tienda Rappi: Angel Shop S (ANGEL SHOP) | Zona: Chicó / Chapinero / Zona Rosa
900388254_2126061292,Vape Hookalit S 35 Mil Puffs Mint Frost Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Angel Shop S,Mentolados,Tabaco,N/A,1 UND,33500,33500,0%,33500/und,https://www.rappi.com.co/search?query=mentolados,Tienda Rappi: Angel Shop S (ANGEL SHOP) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2122357411,Vapeador Glucloud Limonada Cerezada XL,Vapeador,Turbo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124656387,Glucloud Vapeador Limonada Cerezada Large,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124656382,Vapeador Glucloud Arándano Large,Vapeador,Turbo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124656389,Glucloud Vapeador Piña Colada Large,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2120123471,Glucloud Vapeador Lima Durazno XL,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124656390,Glucloud Vapeador Manzana Large,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124656386,Glucloud Vapeador Lima Durazno Large,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2122719360,Glucloud Vapeador Sandía Xl,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124405472,Glucloud Vapeador Limonada Cerezada Indi,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,66000,66000,0%,66000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124656384,Vapeador Glucloud Banana Large,Vapeador,Turbo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2122357433,Glucloud Vapeador Manzana XL,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2122939512,Glucloud Vapeador Fresa XL 6.5ml,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2122721475,Vapeador Glucloud Fusión XL,Vapeador,Turbo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124656393,Glucloud Vapeador Mango Large,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124656391,Glucloud Vapeador Lulo Large,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2120770215,Glucloud Vapeador Menta XL,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900489869_2124656383,Glucloud Vapeador Menta Large,Glucloud,Turbo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Turbo (Turbo Panini Ya) | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126802388,Vape Solobar Defender 40k Puffs Lemon Lime Y Mix Berries,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,38000,38000,0%,38000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126802380,Vape Solobar Defender 40k Puffs Black Currant Y Grape,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,38000,38000,0%,38000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126732092,Vape Solobar Grape Burst 35.000 Puffs,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,35000,35000,0%,35000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126751635,Waka Solo 2 Fresa Uva Vape 35000 Puffs,Waka,SURVAPE,Vape,Tabaco,N/A,1 UND,42000,42000,0%,42000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126835089,Vape Solobar Defender 40.000puffs Banana Y Strawberry Ice,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,38000,38000,0%,38000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126751619,Vape Solobar Purple Georgia Peach 35000 Puffs,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,35000,35000,0%,35000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126629683,Vape Solobar Royal Mint 35000 Puffs,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,35000,35000,0%,35000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126779826,Vape Spaceman Sp 50000 Blackberry Razz,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,38000,38000,0%,38000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126779830,Vape Spaceman Sp 50000 White Grape Ice,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,38000,38000,0%,38000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126732086,Vape Solo Bar Strawberry Watermelon 35.000 Puffs,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,35000,35000,0%,35000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126835349,Vape Waka Solo2 3.500 Puffs Fresa Sandia,Waka,SURVAPE,Vape,Tabaco,N/A,1 UND,42000,42000,0%,42000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126549286,Vape Mtrx Minty Os 25.000 Puffs,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,35000,35000,0%,35000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126668361,Vape Waka Solo 2 Arandano 3500 Puffs,Waka,SURVAPE,Vape,Tabaco,N/A,1 UND,42000,42000,0%,42000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900488408_2126834425,Vape Chris Brown Cb15k 15.000 Puffs Piña Colada,Vape,SURVAPE,Vape,Tabaco,N/A,1 UND,25000,25000,0%,25000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: SURVAPE | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124583163,Vape Death Row Arcoiris 7000 Puffs Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2125531009,Vape Air Bar Box De Piña 3000 Puffs Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,12000,12000,0%,12000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2125531003,Vape Air Bar Box De Naranja 3000 Puffs Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,12000,12000,0%,12000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124583177,Vape Death Row Piña 7000 Puffs Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124583179,Vape Death Row Salpicon 7000 Puffs Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124808085,Vape Death Row 7000 Puffs Fresa Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124583165,Vape Death Row Black Ice 7000 Puffs Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124808081,Vape Death Row 7000 Puffs Caramelo Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124583172,Vape Death Row Mango 7000 Puffs Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124808086,Vape Death Row 7000 Puffs Melocoton Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2126310564,Vape Kang Vape 20 Mil Puff Pink Lemonade Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,28000,28000,0%,28000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2126451966,Vape Evobar 5 Mil Puff Strawberry Fanta Vaper Vapper Vapeador Cigarrilo Electronico8659-3,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,16000,16000,0%,16000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124808083,Vape Death Row 7000 Puffs Uva Fria Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2125530996,Vape Air Bar Box De Mango 3000 Puffs Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,12000,12000,0%,12000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2126451972,Vape Evobar 5 Mil Puff Texas Red Grapefruit Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,16000,16000,0%,16000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2125531000,Vape Air Bar Box De Morazul 3000 Puffs Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,12000,12000,0%,12000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2126311480,Vape Elf Vpr 7 Mil Puff Peach Ice Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,15000,15000,0%,15000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124808084,Vape Death Row 7000 Puffs Frutos Rojos Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2126839751,Vape Baddie Bar 10 Mil Puff Taringe Popstar Vaper Vapper Vapeador Cigarrilo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,26000,26000,0%,26000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900480984_2124583174,Vape Death Row Morazul 7000 Puffs Vaper Vapeador Cigarrillo Electronico,Vape,Teri Cd,Vape,Tabaco,N/A,1 UND,14000,14000,0%,14000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Teri Cd (TERISEX) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2122421738,Vapeador Glucloud Limonada Cerezada XL,Vapeador,Oxxo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849188,Glucloud Vapeador Limonada Cerezada Large,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849190,Glucloud Vapeador Piña Colada Large,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849191,Vapeador Glucloud Arándano Large,Vapeador,Oxxo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849183,Glucloud Vapeador Limonada Cerezada Indi,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,66000,66000,0%,66000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849296,Glucloud Vapeador Lima Durazno XL,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849193,Glucloud Vapeador Manzana Large,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849189,Glucloud Vapeador Uva Large,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,33000,33000,0%,33000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2122421739,Glucloud Vapeador Manzana XL,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2122421740,Glucloud Vapeador Uva XL,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849184,Glucloud Vapeador Lima Durazno Indi,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,66000,66000,0%,66000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2122421741,Glucloud Vapeador Arándano XL,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,50000,50000,0%,50000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125526770,Glucloud Vapeador Piña Colada Boxpod,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,44000,44000,0%,44000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849186,Glucloud Vapeador Mango Indi,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,66000,66000,0%,66000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
900434592_2125849182,Glucloud Vapeador Uva Indi,Glucloud,Oxxo,Vape,Tabaco,N/A,1 UND,66000,66000,0%,66000/und,https://www.rappi.com.co/search?query=vape,Tienda Rappi: Oxxo (Oxxo Super) | Zona: Chicó / Chapinero / Zona Rosa
